etaxonomy_key,irn,SummaryData
1684,643392,"Patella ferruginea Gmelin, 1791"
1685,643395,"Patella chapmani Tenison-Woods, 1876"
1686,643396,"Patella mexicana Broderip & Sowerby, 1829"
1687,643397,"Patella variabilis Krauss"
1688,643398,"Patella aspera Röding, 1798"
1689,643399,"Patella vulcata Linnaeus, 1758"
1690,643400,"Patella vulgata Linnaeus, 1758"
1691,643401,"Patella miniata Born"
1692,643402,"Patella lusitania Gmelin"
1693,188990,"Helicella sigensis f. jolyi Bourguignat"
1694,188992,"Helicella solaceacea Mabille"
1695,188993,"Helicella solaciaca Mabille"
1696,188994,"Helicella spelauqous"
1697,188995,"Helicella spratti Pfeiffer"
1698,188996,"Helicella stagnina Bourguignat"
1699,188997,"Helicella strigella Draparnaud"
1700,188998,"Helicella strigella agopeta"
1701,188999,"Helicella strigilla Draparnaud"
1702,189000,"Helicella subcostulata var. montana Debeaux"
1703,189001,"Helicella suberis Locard"
1704,189002,"Helicella submaratima"
1705,189003,"Helicella subnumbidica Bourguignat"
1706,189004,"Helicella subnumidica Bourguignat"
1707,189006,"Helicella subpyremidata Draparnaud"
1708,189007,"Helicella sussentina"
1709,189008,"Helicella syrensis regularis"
1710,189009,"Helicella syriaca Ehrenberg"
1711,189010,"Helicella syriana Ehrenberg"
1712,189011,"Helicella talepora"
1713,189012,"Helicella tarentina Pfeiffer"
1714,189015,"Helicella terrestris var. fasciata Moquin-Tandon"
1715,198220,"Helix fidelis var. flava"
1716,198259,"Helix pisana var. lineolata"
1717,198260,"Helix pisana var. minor"
1718,198261,"Helix pisana var. sardoni ?"
1719,198262,"Helix pisana var. shambardii"
1720,198263,"Helix pisana var. splendens"
1721,198265,"Helix pomatia var. sinistorsa"
1722,198274,"Helix scabriuscula var. major"
1723,198275,"Helix serpentina var. pallida"
1724,198277,"Helix splendida var. rosea"
1725,198282,"Helix tigri var. stereodonta"
1726,151041,"Arianta arbustorum albopalata"
1727,151042,"Arianta arbustorum lutescens (Dumont & de Mortillet)"
1728,151109,"Cepaea nemoralis lucifuga (Hartman)"
1729,151277,"Chilostoma cingulata baldensis (Rossmässler)"
1730,151278,"Chilostoma cingulata preslii Rossmässler"
1731,152677,"Helicigona ambrosi (Strobel)"
1732,152678,"Helicigona arbustorum (Linnaeus)"
1733,152679,"Helicigona arbustorum alpestris (Rossmässler)"
1734,152680,"Helicigona arbustorum alpicola (Férussac)"
1735,152681,"Helicigona arbustorum morbosa (Rossmässler)"
1736,152682,"Helicigona arbustorum repellini (Charpentier)"
1737,152683,"Helicigona arbustorum rudis (Rossmässler)"
1738,152684,"Helicigona arbustorum xatarti (Farines)"
1739,152685,"Helicigona argentellei (Kobelt)"
1740,152686,"Helicigona banatica (Rossmässler)"
1741,152687,"Helicigona comeophora (Bourguignat)"
1742,152688,"Helicigona cornea (Draparnaud)"
1743,152689,"Helicigona cyclolabris (Deshayes)"
1744,152691,"Helicigona cyclolabris cyclolabris (Férussac)"
1745,152694,"Helicigona cyclolabris hymetti (Mousson)"
1746,152695,"Helicigona cyclolabris sphaeriostoma (Bourguignat)"
1747,152696,"Helicigona cyclolobris (Deshayes)"
1748,188806,"Helicella caperata ornata Picard"
1749,188807,"Helicella caperate Montague"
1750,188808,"Helicella carascalensis"
1751,188809,"Helicella carascolensis Férussac"
1752,188810,"Helicella caron Deshayes"
1753,188811,"Helicella caroni Deshayes"
1754,188812,"Helicella carpathica"
1755,188813,"Helicella carpiansis"
1756,188814,"Helicella carscolana"
1757,188815,"Helicella carseolana"
1758,188816,"Helicella carthusiana"
1759,188817,"Helicella carthusiana sobella Draparnaud"
1760,188818,"Helicella carthusianella Draparnaud"
1761,188819,"Helicella casttusimualla Draparnaud"
1762,188820,"Helicella cauratiana Fagot"
1763,188821,"Helicella cemenelea Risso"
1764,188822,"Helicella cemenelea var. canfauica Paulucci"
1765,188823,"Helicella ciliata Venetz"
1766,188824,"Helicella coeuolula"
1767,188825,"Helicella colepora Bourguignat"
1768,188826,"Helicella compacta Lowe"
1769,188827,"Helicella conica Draparnaud"
1770,188828,"Helicella consors Lowe"
1771,188831,"Helicella corrugata"
1772,191640,"Hemitrochus (Hemitrochus) xanthophaes Pilsbry"
1773,179209,"Hemitrochus maynardi (Pilsbry, 1891)"
1774,179212,"Hemitrochus streatori (Pilsbry, 1889)"
1775,186690,"Cochlostyla interruptus"
1776,186691,"Cochlostyla intorta Broderip"
1777,186692,"Cochlostyla intorta crasia von Möllendorff"
1778,186693,"Cochlostyla intorta nigrecans von Möllendorff"
1779,186694,"Cochlostyla intorta siquijorica von Möllendorff"
1780,186695,"Cochlostyla intorta siquiyorica von Möllendorff"
1781,186696,"Cochlostyla jonasi Sowerby"
1782,186697,"Cochlostyla juglans Pfeiffer"
1783,186698,"Cochlostyla lais Pfeiffer"
1784,186699,"Cochlostyla lalloensis Pfeiffer"
1785,186700,"Cochlostyla latitans"
1786,186701,"Cochlostyla leopardus Pfeiffer"
1787,186702,"Cochlostyla lias Pfeiffer"
1788,186703,"Cochlostyla libata Reeve"
1789,186704,"Cochlostyla lignaria Pfeiffer"
1790,186705,"Cochlostyla lignicolor von Möllendorff"
1791,186706,"Cochlostyla limansauaensis Semper"
1792,186707,"Cochlostyla lividocincta Semper"
1793,186708,"Cochlostyla luzonica Sowerby"
1794,186709,"Cochlostyla luzonica var. areolata von Möllendorff"
1795,186710,"Cochlostyla luzonica var. erythrospira von Möllendorff"
1796,186711,"Cochlostyla luzonica var. mackobengana Bartsch"
1797,186712,"Cochlostyla luzonica areolata von Möllendorff"
1798,186713,"Cochlostyla luzonica fumora von Möllendorff"
1799,186715,"Cochlostyla luzonicus Sowerby"
1800,186716,"Cochlostyla macrostoma Pfeiffer"
1801,186717,"Cochlostyla magistra var. gloynei Sowerby"
1802,186718,"Cochlostyla magtanensis Semper"
1803,186719,"Cochlostyla marinduquensis Hidalgo"
1804,186720,"Cochlostyla maybauea"
1805,186721,"Cochlostyla melanocheila Valenciennes"
1806,186722,"Cochlostyla melanochila Valenciennes"
1807,186723,"Cochlostyla metaformis Férussac"
1808,186724,"Cochlostyla metaformis var. atrolabiata Férussac"
1809,186725,"Cochlostyla metaformis var. ovularis von Möllendorff"
1810,186726,"Cochlostyla metaformis var. rustica Mousson"
1811,186727,"Cochlostyla metaformis var. subnivea von Möllendorff"
1812,186728,"Cochlostyla metaformis atrolabiata"
1813,186729,"Cochlostyla metaformis covitaus von Möllendorff"
1814,186730,"Cochlostyla metaformis hydrophona Sowerby"
1815,186731,"Cochlostyla metallarum von Möllendorff"
1816,186732,"Cochlostyla micans Pfeiffer"
1817,186733,"Cochlostyla mindanensis Pfeiffer"
1818,186734,"Cochlostyla mindorensis"
1819,186735,"Cochlostyla mindoroensis Broderip"
1820,186736,"Cochlostyla mindoroensis var. melanocaster"
1821,186737,"Cochlostyla mindoroensis var. wagneri"
1822,186738,"Cochlostyla mindoroensis electrina Reeve"
1823,186739,"Cochlostyla mindoroensis flavifillis Clench & Archer"
1824,186740,"Cochlostyla mindoroensis flavipellis Clench & Archer"
1825,186741,"Cochlostyla mindoroensis furva"
1826,186742,"Cochlostyla mindoroensis parallaxis Clench & Archer"
1827,186743,"Cochlostyla mindorroensis ilogana Clench & Archer"
1828,186744,"Cochlostyla mirabilis Férussac"
1829,186745,"Cochlostyla mirabilis var. B."
1830,186746,"Cochlostyla mirabilis var. crassa von Möllendorff"
1831,186749,"Cochlostyla mirabilis crassa"
1832,186750,"Cochlostyla mirabilis donsolana Bartsch, 1818"
1833,186751,"Cochlostyla mirabilis mirabilis Férussac"
1834,186753,"Cochlostyla mirabilis tricolor von Möllendorff"
1835,186754,"Cochlostyla mirablis donsalana Bartsch"
1836,186755,"Cochlostyla modesta Sowerby"
1837,186756,"Cochlostyla moellendorffi Hidalgo"
1838,186757,"Cochlostyla moellendorffii Hidalgo"
1839,186758,"Cochlostyla monozonus"
1840,186759,"Cochlostyla montana Semper"
1841,186760,"Cochlostyla montfortiana Pfeiffer"
1842,186761,"Cochlostyla monticula Sowerby"
1843,186762,"Cochlostyla montidula Sowerby"
1844,186763,"Cochlostyla moreleti Pfeiffer"
1845,186764,"Cochlostyla narijanica Hidalgo"
1846,186765,"Cochlostyla nimbosa Broderip"
1847,186766,"Cochlostyla nobilis Reeve"
1848,186767,"Cochlostyla norisi Sowerby"
1849,186768,"Cochlostyla norissii Sowerby"
1850,186769,"Cochlostyla norrisi Sowerby"
1851,186770,"Cochlostyla nympha Pfeiffer"
1852,186771,"Cochlostyla opalina Sowerby"
1853,186772,"Cochlostyla ovoidea var. alba Pfeiffer"
1854,186773,"Cochlostyla ovoidea var. euryzonus Pfeiffer"
1855,186774,"Cochlostyla ovoidea var. luzonicus Sowerby"
1856,186775,"Cochlostyla ovoidea luzonicus Bruguière"
1857,186776,"Cochlostyla ovoides Sowerby"
1858,186777,"Cochlostyla palavanenesis palavanensis Pfeiffer"
1859,186778,"Cochlostyla palavanensis Bartsch"
1860,186779,"Cochlostyla palavanensis bancalanensis Bartsch"
1861,186780,"Cochlostyla palavanensis graellsi Hidalgo"
1862,186781,"Cochlostyla palavanensis mantanguelensis Bartsch"
1863,186782,"Cochlostyla palavanica var. graellsi Hidalgo"
1864,186783,"Cochlostyla palavanica landargunna Bartsch"
1865,186784,"Cochlostyla palawanensis Pfeiffer"
1866,186785,"Cochlostyla paliform chrysalidiformis Sowerby"
1867,186786,"Cochlostyla pan Broderip"
1868,186787,"Cochlostyla papyratia Broderip"
1869,162622,"Cerion iostomum moreleti Clench & Aguayo, 1951"
1870,162646,"Cerion monaense Clench, 1951"
1871,162657,"Cerion pepperi Bartsch, 1913"
1872,189157,"Helicigona rollari"
1873,189158,"Helicigona rossmassleri Pfeiffer"
1874,189159,"Helicigona sadleriana"
1875,189160,"Helicigona serbica von Möllendorff"
1876,189161,"Helicigona setigira Ziegler"
1877,189162,"Helicigona setosa"
1878,189163,"Helicigona sodleriana Rossmässler"
1879,189165,"Helicigona stenomphala Menke"
1880,189166,"Helicigona tetrazona Jan"
1881,189167,"Helicigona tigrina"
1882,189168,"Helicigona tigrina var. crista Jan"
1883,189169,"Helicigona trizona Ziegler"
1884,189170,"Helicigona trizona var. beliarica"
1885,189171,"Helicigona trizona var. montenegrina Koch"
1886,189172,"Helicigona trizona bruenfeldi Ziegler"
1887,189173,"Helicigona trizona dobrudschae Clessin"
1888,189174,"Helicigona umbelscaris Rossmässler"
1889,189175,"Helicigona uteus"
1890,189176,"Helicigona wimmeusis"
1891,189177,"Helicigona zonata achates Ziegler"
1892,189179,"Helicigona (Chilostoma) alpina"
1893,189180,"Helicigona (Chilostoma) desmoulinsi desmoulinsi Farines"
1894,189524,"Helix acuta var. strigata Menke"
1895,189539,"Helix alabastrites"
1896,189560,"Helix alonensis Férussac"
1897,189561,"Helix alonensis var. campesina"
1898,189562,"Helix alonensis var. campesinus"
1899,189563,"Helix alonensis var. carthageneusis Rossmässler"
1900,189591,"Helix aperta var. viridula"
1901,189603,"Helix arabica var. abrolena Bourguignat"
1902,189621,"Helix arcinella Lowe"
1903,189647,"Helix aspersa var. albida"
1904,189648,"Helix aspersa var. albofasciatus"
1905,189649,"Helix aspersa var. conoidea Picard"
1906,189651,"Helix aspersa var. cruspata"
1907,189652,"Helix aspersa var. flamia Picard"
1908,189653,"Helix aspersa var. flammea"
1909,189654,"Helix aspersa var. goudesiana"
1910,189655,"Helix aspersa var. grisea"
1911,189656,"Helix aspersa var. macrostoma Bourguignat"
1912,189657,"Helix aspersa var. nigra Menke"
1913,189658,"Helix aspersa var. nigrescens Moquin-Tandon"
1914,189659,"Helix aspersa var. teniuos Moquin-Tandon"
1915,189660,"Helix aspersa var. tenuion"
1916,189661,"Helix aspersa var. tenuior Shuttleworth"
1917,189662,"Helix aspersa var. tenuis Shuttleworth"
1918,189762,"Helix bonifaciensis Caziot"
1919,189763,"Helix bonifaciensis =iosfidea Pfeiffer"
1920,189764,"Helix bonifaciensis ve Caziot"
1921,634480,"Helix strigosa var. tugatis"
1922,175434,"Caracolus marginella (Gmelin, 1791)"
1923,175826,"Polydontes imperator (Denys de Montfort, 1810)"
1924,178424,"Dialeuca caymanensis (Maynard in Pilsbry, 1892)"
1925,178428,"Dialeuca conspersula virginea (Ancey in Pilsbry, 1894)"
1926,178468,"Eurycampta exdeflexa (Pilsbry, 1890)"
1927,175467,"Chloritis lepidophora (Kobelt, 1891)"
1928,194458,"Polygyra hirsuta altispira"
1929,187169,"Cryptomastix mullani latilabris Pilsbry, 1940"
1930,194499,"Polygyra monodon cava Pilsbry & Vanatta, 1911"
1931,185042,"Cepolis alauda canescans"
1932,185043,"Cepolis alauda crimatia"
1933,185044,"Cepolis alauda mayaricenisis Torre"
1934,185045,"Cepolis alauda ovum"
1935,185046,"Cepolis alauda strobilus Férussac"
1936,185048,"Cepolis arctistria var. carinata Torre"
1937,185055,"Cepolis coryda alauda"
1938,185060,"Cepolis milleri Pfeiffer"
1939,185061,"Cepolis multistriata Deshayes"
1940,185074,"Cepolis varians var. carnicolor Pfeiffer"
1941,185075,"Cepolis (Coryda) alauda cymatia Henderson"
1942,185076,"Cepolis (Coryda) alauda erzonalis Deshayes"
1943,191082,"Helix scabriuscula var. drepanensis"
1944,191083,"Helix scabriuscula var. erycina Jan"
1945,191084,"Helix scabriuscula var. selinuntina"
1946,191085,"Helix scabriuscula var. selinuntina f. minor Deshayes"
1947,191114,"Helix serpentina Férussac"
1948,191115,"Helix serpentina var. jaspidea Mabille"
1949,191116,"Helix serpentina var. trica Paulucci"
1950,191117,"Helix serpentina suburbana"
1951,191143,"Helix soluta var. alabastrites"
1952,191165,"Helix splendida Draparnaud"
1953,191166,"Helix splendida var. dumatia"
1954,191167,"Helix splendida var. fasciata Westerlund"
1955,191168,"Helix splendida var. gonamia Pfeiffer"
1956,191169,"Helix splendida var. sphacelata Webb"
1957,191187,"Helix strigata"
1958,191189,"Helix strigata var. fuscalabris Rossmässler"
1959,191190,"Helix strigata var. posidoniensis"
1960,191191,"Helix strigata var. roseo-labiata"
1961,191247,"Helix sylvatica Draparnaud"
1962,191266,"Helix tetrazona Jan"
1963,191279,"Helix tigri"
1964,191280,"Helix tigri var. dicallistodon Bourguignat"
1965,634377,"Helix septum volva"
1966,169633,"Villosa nebulosa (Conrad, 1834)"
1967,186532,"Cochlicella conoidea var. calaritana Paulucci"
1968,642171,"Candidula striata Müller"
1969,154451,"Perforatella unidentata (Draparnaud)"
1970,155205,"Trichia hispida conica (Jeffreys)"
1971,155206,"Trichia hispida nana (Jeffreys)"
1972,178630,"Candidula subvariegata (von Maltzan, 1883)"
1973,178631,"Candidula unifasciata (Poiret, 1801)"
1974,188068,"Eulota endo Pilsbry & Hirase, 1904"
1975,188069,"Eulota enterpe Pilsbry & Hirase"
1976,188101,"Eulota hilgendorffi var. tenuis Pilsbry"
1977,188102,"Eulota horrida Pilsbry"
1978,188117,"Eulota kiushiuensis var. ashimana Pilsbry"
1979,188126,"Eulota luhuana var. pachya Pilsbry"
1980,188137,"Eulota mandarina var. conus Pilsbry"
1981,188138,"Eulota martensia Pilsbry"
1982,188139,"Eulota martensiana Pilsbry"
1983,188141,"Eulota mercatora atrata Pilsbry"
1984,188171,"Eulota sargenti Pilsbry"
1985,188176,"Eulota senckenbergiana var. awaensis Pilsbry, 1902"
1986,188186,"Eulota submandarina Pilsbry"
1987,188192,"Eulota tosana var. anozona Pilsbry"
1988,188204,"Eulota yaeyamensis Pilsbry"
1989,188206,"Eulota (Euhadra) luhuana pachya Pilsbry"
1990,188207,"Eulota (Euhadra) submandarina Pilsbry"
1991,188388,"Fruticicola mandarina conus Pilsbry"
1992,189245,"Helicostyla aperta Pilsbry"
1993,189246,"Helicostyla aperta var. cavata Pilsbry"
1994,189247,"Helicostyla aperta var. mikuriyensis Pilsbry"
1995,189254,"Helicostyla bipartita var. webbi Pilsbry"
1996,189263,"Helicostyla calizona var. dixoni Pilsbry"
1997,189266,"Helicostyla cavicollis Pilsbry"
1998,189267,"Helicostyla caviconus Pilsbry"
1999,189279,"Helicostyla cretacea var. bipartita Pilsbry"
2000,189281,"Helicostyla dacostae var. awajiensis Pilsbry"
2001,189284,"Helicostyla diflexa Pilsbry"
2002,189287,"Helicostyla elegantissima var. cara Pilsbry"
2003,189305,"Helicostyla gainesi var. gardeana Pilsbry"
2004,189306,"Helicostyla gainesii Pilsbry"
2005,189309,"Helicostyla goodwini var. kyotensis Pilsbry"
2006,189311,"Helicostyla hilgendorfii var. chikubushimae Pilsbry"
2007,189325,"Helicostyla kinsinensis Pilsbry"
2008,189329,"Helicostyla luhuana var. pachya Pilsbry"
2009,189336,"Helicostyla mackenzii var. lanx Pilsbry"
2010,189339,"Helicostyla mesogonia Pilsbry"
2011,189342,"Helicostyla mimula Pilsbry"
2012,189370,"Helicostyla puella var. subpuella Pilsbry"
2013,189384,"Helicostyla senckenbergiana var. awaensis Pilsbry"
2014,189388,"Helicostyla simthiana Pilsbry"
2015,189397,"Helicostyla submandarina var. compacta Pilsbry"
2016,189405,"Helicostyla virgata var. pulchrior Pilsbry"
2017,194110,"Plectotropis conomphala Pilsbry & Hirase"
2018,194113,"Plectotropis elegantissima cara Pilsbry"
2019,194115,"Plectotropis hachijoensis Pilsbry"
2020,194116,"Plectotropis horrida Pilsbry"
2021,150582,"Bradybaena endo Pilsbry & Hirase"
2022,150600,"Bradybaena virgo Pilsbry & Hirase"
2023,150749,"Acusta ampla tourionensis Pilsbry & Hinkley"
2024,150751,"Acusta despecta kikaiensis Pilsbry"
2025,150752,"Acusta gainsei gudeana Pilsbry"
2026,150768,"Aegista exoptata (Pilsbry)"
2027,150769,"Aegista friedeliana aperta Pilsbry"
2028,150777,"Aegista kiusiuensis ashimana (Pilsbry)"
2029,150778,"Aegista kobensis cavata Pilsbry"
2030,150779,"Aegista kobensis discus (Pilsbry & Hirase)"
2031,150780,"Aegista kobensis gotoensis (Pilsbry)"
2032,150783,"Aegista lepidophora scutifera (Pilsbry & Hirase)"
2033,150786,"Aegista mackensii lanx (Pilsbry)"
2034,150789,"Aegista mimula mikuriyensis (Pilsbry)"
2035,150790,"Aegista mimula peninsularis Pilsbry"
2036,150791,"Aegista mimula trachyderma (Pilsbry & Hirase)"
2037,150792,"Aegista omiensis echizenensis (Pilsbry)"
2038,150794,"Aegista pannosa awashimana (Pilsbry & Hirase)"
2039,150795,"Aegista pyramidata humilis Pilsbry & Hirase"
2040,150796,"Aegista quelpartensis (Pilsbry)"
2041,549010,"Unio diepthofeni"
2042,643433,"Phasianella aethiopicus Philippi"
2043,642735,"Fissurellidea africanus Tomlin, 1926"
2044,644043,"Pupillaea aperta (G.B. Sowerby I, 1825)"
2045,643650,"Scutus breviculus Blainville"
2046,643915,"Tugali elegans Gray, 1843"
2047,642030,"Angaria sphaerula Kiener, 1839"
2048,642704,"Euchelus (Herpetopoma) atrata Gmelin, 1791"
2049,644062,"Mikadotrochus hirasei (Pilsbry, 1903)"
2050,170067,"Perotrochus quoyanus (Fischer & Bernardi, 1856)"
2051,646485,"Polygyra dorfeuilliana perstriata Pilsbry & Ferriss, 1906"
2052,646484,"Ashmunella cockerelli perobtusa Pilsbry & Ferriss, 1917"
2053,154692,"Polygyra matermontana jaliscoensis Pilsbry"
2054,154696,"Polygyra oppilata complicata (Pilsbry)"
2055,155276,"Triodopsis suprazonata, Pilsbry"
2056,181030,"Daedalochila suprazonata (Pilsbry, 1900)"
2057,646487,"Polygyra texasiana solita"
2058,636856,"Polygyra postelliana carolina"
2059,157976,"Euchelus lischkei Pilsbry, 1904"
2060,186592,"Cochlostyla calista Broderip"
2061,186593,"Cochlostyla callista Broderip"
2062,186594,"Cochlostyla calobapta"
2063,186595,"Cochlostyla camelopardalis Broderip"
2064,186596,"Cochlostyla camelpardis Broderip"
2065,186597,"Cochlostyla campanula pollex von Möllendorff"
2066,186598,"Cochlostyla carbonaria Sowerby"
2067,186599,"Cochlostyla carinata var. nympha Pfeiffer"
2068,186600,"Cochlostyla carinata rugata Hidalgo"
2069,186601,"Cochlostyla carinata ventricosula von Möllendorff"
2070,186602,"Cochlostyla cepoides Lea"
2071,186603,"Cochlostyla chrysalidiformis Sowerby"
2072,186604,"Cochlostyla chrysolidiformis Sowerby"
2073,186605,"Cochlostyla cinciniformis tritaeniata Clench & Archer"
2074,186606,"Cochlostyla cincinna"
2075,186607,"Cochlostyla cincinna carnicolor von Möllendorff"
2076,186608,"Cochlostyla cincinniformid lubanensis Clench & Archer"
2077,186609,"Cochlostyla cincinniformis Sowerby"
2078,186610,"Cochlostyla coccomelos Sowerby"
2079,186611,"Cochlostyla cocoomelos Pfeiffer"
2080,186612,"Cochlostyla codonensis Hidalgo"
2081,186613,"Cochlostyla collodes Sowerby"
2082,186614,"Cochlostyla colobapta sibuyana von Möllendorff"
2083,186615,"Cochlostyla colobopta Jonas"
2084,186616,"Cochlostyla concinna Sowerby"
2085,186617,"Cochlostyla coneinnus Sowerby"
2086,186618,"Cochlostyla connecten var. minor"
2087,186619,"Cochlostyla connectens gracilis von Möllendorff"
2088,186620,"Cochlostyla coronadoi Hidalgo"
2089,186621,"Cochlostyla cretata Broderip"
2090,186622,"Cochlostyla cromyodes Pfeiffer"
2091,186623,"Cochlostyla cryptica Broderip"
2092,186624,"Cochlostyla cryptica var. latitans"
